id,generation,founder,dosage
578,1,0,8398.0
579,1,0,
580,1,0,
581,1,0,8324.0
582,1,0,
583,1,0,8404.0
584,1,0,8300.0
585,1,0,
586,1,0,
587,1,0,8434.0
588,1,0,8337.0
589,1,0,8415.0
590,1,0,8547.0
591,1,0,
592,1,0,
593,1,0,8334.0
594,1,0,
595,1,0,
596,1,0,
597,1,0,8525.0
598,1,0,
599,1,0,
600,1,0,
601,1,0,8417.0
602,1,0,
603,1,0,8411.0
604,1,0,8490.0
605,1,0,8643.0
606,1,0,
607,1,0,8422.0
608,1,0,
609,1,0,8552.0
610,1,0,8433.0
611,1,0,8432.0
612,1,0,
613,1,0,
614,1,0,8405.0
615,1,0,
616,1,0,
617,1,0,
618,1,0,
619,1,0,8374.0
620,1,0,
621,1,0,
622,1,0,
623,1,0,
624,1,0,8558.0
625,1,0,
626,1,0,
627,1,0,8374.0
628,1,0,8386.0
629,1,0,
630,1,0,
631,1,0,8461.0
632,1,0,8452.0
633,1,0,
634,1,0,
635,1,0,
636,1,0,8361.0
637,1,0,8383.0
638,1,0,8538.0
639,1,0,
640,1,0,8448.0
641,1,0,
642,1,0,8427.0
643,1,0,8373.0
644,1,0,8386.0
645,1,0,
646,1,0,
647,1,0,8536.0
648,1,0,
649,1,0,8405.0
650,1,0,8429.0
651,1,0,
652,1,0,
653,1,0,8408.0
654,1,0,
655,1,0,
656,1,0,8460.0
657,1,0,8403.0
658,1,0,8422.0
659,1,0,
660,1,0,
661,1,0,
662,1,0,
663,1,0,
664,1,0,
665,1,0,8445.0
666,1,0,8417.0
667,1,0,8411.0
668,1,0,8384.0
669,1,0,8398.0
670,1,0,
671,1,0,
672,1,0,
673,1,0,
674,1,0,
675,1,0,8374.0
676,1,0,
677,1,0,8480.0
678,1,0,8458.0
679,1,0,
680,1,0,8489.0
681,1,0,
682,1,0,8477.0
683,1,0,8419.0
684,1,0,
685,1,0,8498.0
686,1,0,8409.0
687,1,0,
688,1,0,
689,1,0,
690,1,0,
691,1,0,
692,1,0,
693,1,0,8387.0
694,1,0,8392.0
695,1,0,8339.0
696,1,0,
697,1,0,8410.0
698,1,0,
699,1,0,8399.0
700,1,0,8379.0
701,1,0,
702,1,0,8499.0
703,1,0,8399.0
704,1,0,
705,1,0,
706,1,0,8501.0
707,1,0,8464.0
708,1,0,8535.0
709,1,0,
710,1,0,8383.0
711,1,0,8373.0
712,1,0,8438.0
713,1,0,
714,1,0,8401.0
715,1,0,
716,1,0,
717,1,0,
718,1,0,
719,1,0,8438.0
720,1,0,
721,1,0,
722,1,0,
723,1,0,
724,1,0,8501.0
725,1,0,8459.0
726,1,0,
727,1,0,8645.0
728,1,0,
729,1,0,8515.0
730,1,0,8386.0
731,1,0,8336.0
732,1,0,8407.0
733,1,0,
734,1,0,8263.0
735,1,0,8312.0
736,1,0,
737,1,0,8530.0
738,1,0,8533.0
739,1,0,8476.0
740,1,0,
741,1,0,
742,1,0,8500.0
743,1,0,8538.0
744,1,0,
745,1,0,
746,1,0,
747,1,0,8541.0
748,1,0,
749,1,0,
750,1,0,8370.0
751,1,0,
752,1,0,8423.0
753,1,0,8390.0
754,1,0,
755,1,0,
756,1,0,
757,1,0,8518.0
758,1,0,8352.0
759,1,0,8341.0
760,1,0,8323.0
761,1,0,
762,1,0,8412.0
763,1,0,8471.0
764,1,0,
765,1,0,
766,1,0,8409.0
767,1,0,8454.0
768,1,0,
769,1,0,
770,1,0,
771,1,0,
772,1,0,
773,1,0,8514.0
774,1,0,8441.0
775,1,0,8457.0
776,1,0,
777,1,0,
778,1,0,
779,1,0,8386.0
780,1,0,
781,1,0,8646.0
782,1,0,8449.0
783,1,0,8403.0
784,1,0,8455.0
785,1,0,
786,1,0,
787,1,0,
788,1,0,
789,1,0,
790,1,0,
791,1,0,8488.0
792,1,0,
793,1,0,
794,1,0,8445.0
795,1,0,8531.0
796,1,0,8418.0
797,1,0,8414.0
798,1,0,8511.0
799,1,0,8399.0
800,1,0,
801,1,0,
802,1,0,8556.0
803,1,0,
804,1,0,
805,1,0,8352.0
806,1,0,8430.0
807,1,0,
808,1,0,
809,1,0,8381.0
810,1,0,8446.0
811,1,0,8533.0
812,1,0,8555.0
813,1,0,
814,1,0,8384.0
815,1,0,8367.0
816,1,0,8432.0
817,1,0,8382.0
818,1,0,8509.0
819,1,0,8463.0
820,1,0,8333.0
821,1,0,8357.0
822,1,0,
823,1,0,
824,1,0,8328.0
825,1,0,8334.0
826,1,0,
827,1,0,
828,1,0,8371.0
829,1,0,
830,1,0,
831,1,0,8355.0
832,1,0,8519.0
833,1,0,
834,1,0,8366.0
835,1,0,
836,1,0,8425.0
837,1,0,8473.0
838,1,0,
839,1,0,
840,1,0,8535.0
841,1,0,
842,1,0,8437.0
843,1,0,8363.0
844,1,0,8384.0
845,1,0,
846,1,0,
847,1,0,8425.0
848,1,0,8382.0
849,1,0,8377.0
850,1,0,
851,1,0,8392.0
852,1,0,
853,1,0,
854,1,0,8420.0
855,1,0,8400.0
856,1,0,8312.0
857,1,0,8404.0
858,1,0,8496.0
859,1,0,8458.0
860,1,0,8468.0
861,1,0,8468.0
862,1,0,8408.0
863,1,0,
864,1,0,
865,1,0,8505.0
866,1,0,
867,1,0,
868,1,0,8489.0
869,1,0,
870,1,0,8390.0
871,1,0,
872,1,0,8354.0
873,1,0,
874,1,0,
875,1,0,8408.0
876,1,0,8565.0
877,1,0,
878,1,0,8440.0
879,1,0,
880,1,0,
881,1,0,8427.0
882,1,0,8386.0
883,1,0,
884,1,0,8494.0
885,1,0,8480.0
886,1,0,8563.0
887,1,0,8536.0
888,1,0,8429.0
889,1,0,8487.0
890,1,0,8448.0
891,1,0,8495.0
892,1,0,
893,1,0,
894,1,0,8465.0
895,1,0,8408.0
896,1,0,8256.0
897,1,0,
898,1,0,
899,1,0,8460.0
900,1,0,
901,1,0,
902,1,0,
903,1,0,8263.0
904,1,0,
905,1,0,8393.0
906,1,0,
907,1,0,
908,1,0,
909,1,0,
910,1,0,
911,1,0,8387.0
912,1,0,
913,1,0,
914,1,0,8285.0
915,1,0,8331.0
916,1,0,
917,1,0,
918,1,0,
919,1,0,
920,1,0,8465.0
921,1,0,
922,1,0,
923,1,0,
924,1,0,
925,1,0,8411.0
926,1,0,
927,1,0,
928,1,0,
929,1,0,8442.0
930,1,0,
931,1,0,
932,1,0,
933,1,0,
934,1,0,
935,1,0,8521.0
936,1,0,
937,1,0,
938,1,0,8393.0
939,1,0,8397.0
940,1,0,8469.0
941,1,0,8421.0
942,1,0,8418.0
943,1,0,8382.0
944,1,0,
945,1,0,8426.0
946,1,0,
947,1,0,8316.0
948,1,0,
949,1,0,
950,1,0,8389.0
951,1,0,8376.0
952,1,0,8402.0
953,1,0,8352.0
954,1,0,8489.0
955,1,0,8426.0
956,1,0,
957,1,0,
958,1,0,8427.0
959,1,0,8411.0
960,1,0,8401.0
961,1,0,
962,1,0,8433.0
963,1,0,8401.0
964,1,0,8499.0
965,1,0,8450.0
966,1,0,8406.0
967,1,0,
968,1,0,8446.0
969,1,0,8371.0
970,1,0,
971,1,0,
972,1,0,8453.0
973,1,0,8422.0
974,1,0,8524.0
975,1,0,8500.0
976,1,0,
977,1,0,
978,1,0,
979,1,0,
980,1,0,8496.0
981,1,0,
982,1,0,8385.0
983,1,0,8341.0
984,1,0,
985,1,0,8389.0
986,1,0,
987,1,0,8408.0
988,1,0,8298.0
989,1,0,8417.0
990,1,0,8411.0
991,1,0,8481.0
992,1,0,8379.0
993,1,0,
994,1,0,8412.0
995,1,0,8441.0
996,1,0,8508.0
997,1,0,8414.0
998,1,0,8492.0
999,1,0,8401.0
1000,2,0,8316.0
1001,2,0,
1002,2,0,
1003,2,0,
1004,2,0,
1005,2,0,8581.0
1006,2,0,
1007,2,0,
1008,2,0,8311.0
1009,2,0,
1010,2,0,
1011,2,0,8442.0
1012,2,0,
1013,2,0,
1014,2,0,
1015,2,0,
1016,2,0,8432.0
1017,2,0,
1018,2,0,
1019,2,0,8412.0
1020,2,0,
1021,2,0,
1022,2,0,8407.0
1023,2,0,
1024,2,0,8439.0
1025,2,0,
1026,2,0,8515.0
1027,2,0,8511.0
1028,2,0,8344.0
1029,2,0,
1030,2,0,8448.0
1031,2,0,8456.0
1032,2,0,
1033,2,0,
1034,2,0,
1035,2,0,
1036,2,0,8422.0
1037,2,0,8377.0
1038,2,0,8483.0
1039,2,0,8538.0
1040,2,0,8465.0
1041,2,0,
1042,2,0,8416.0
1043,2,0,8348.0
1044,2,0,8373.0
1045,2,0,8386.0
1046,2,0,
1047,2,0,
1048,2,0,
1049,2,0,
1050,2,0,
1051,2,0,8436.0
1052,2,0,8377.0
1053,2,0,
1054,2,0,
1055,2,0,8406.0
1056,2,0,8418.0
1057,2,0,8429.0
1058,2,0,
1059,2,0,
1060,2,0,
1061,2,0,
1062,2,0,8416.0
1063,2,0,8492.0
1064,2,0,8393.0
1065,2,0,8358.0
1066,2,0,8364.0
1067,2,0,
1068,2,0,8343.0
1069,2,0,8315.0
1070,2,0,8292.0
1071,2,0,
1072,2,0,8662.0
1073,2,0,8627.0
1074,2,0,
1075,2,0,
1076,2,0,
1077,2,0,8484.0
1078,2,0,8435.0
1079,2,0,
1080,2,0,
1081,2,0,
1082,2,0,8334.0
1083,2,0,8346.0
1084,2,0,
1085,2,0,8283.0
1086,2,0,
1087,2,0,
1088,2,0,
1089,2,0,
1090,2,0,
1091,2,0,8668.0
1092,2,0,8338.0
1093,2,0,8384.0
1094,2,0,
1095,2,0,8458.0
1096,2,0,8528.0
1097,2,0,8482.0
1098,2,0,
1099,2,0,
1100,2,0,
1101,2,0,8392.0
1102,2,0,8462.0
1103,2,0,8373.0
1104,2,0,8648.0
1105,2,0,
1106,2,0,
1107,2,0,
1108,2,0,
1109,2,0,
1110,2,0,
1111,2,0,8413.0
1112,2,0,8431.0
1113,2,0,
1114,2,0,8409.0
1115,2,0,
1116,2,0,8487.0
1117,2,0,8399.0
1118,2,0,
1119,2,0,
1120,2,0,8449.0
1121,2,0,
1122,2,0,8431.0
1123,2,0,
1124,2,0,
1125,2,0,
1126,2,0,
1127,2,0,8255.0
1128,2,0,
1129,2,0,
1130,2,0,8485.0
1131,2,0,8428.0
1132,2,0,8404.0
1133,2,0,8473.0
1134,2,0,
1135,2,0,
1136,2,0,
1137,2,0,8433.0
1138,2,0,
1139,2,0,
1140,2,0,
1141,2,0,8437.0
1142,2,0,
1143,2,0,
1144,2,0,
1145,2,0,
1146,2,0,8493.0
1147,2,0,8560.0
1148,2,0,
1149,2,0,8400.0
1150,2,0,
1151,2,0,
1152,2,0,8423.0
1153,2,0,8405.0
1154,2,0,
1155,2,0,8462.0
1156,2,0,8332.0
1157,2,0,
1158,2,0,8381.0
1159,2,0,
1160,2,0,
1161,2,0,8372.0
1162,2,0,
1163,2,0,8437.0
1164,2,0,8428.0
1165,2,0,8438.0
1166,2,0,
1167,2,0,
1168,2,0,
1169,2,0,8392.0
1170,2,0,
1171,2,0,8310.0
1172,2,0,8457.0
1173,2,0,8457.0
1174,2,0,
1175,2,0,8370.0
1176,2,0,8547.0
1177,2,0,8465.0
1178,2,0,8450.0
1179,2,0,8371.0
1180,2,0,
1181,2,0,
1182,2,0,8409.0
1183,2,0,
1184,2,0,
1185,2,0,
1186,2,0,
1187,2,0,8482.0
1188,2,0,
1189,2,0,
1190,2,0,8346.0
1191,2,0,8362.0
1192,2,0,8402.0
1193,2,0,8319.0
1194,2,0,8385.0
1195,2,0,
1196,2,0,8432.0
1197,2,0,
1198,2,0,8396.0
1199,2,0,8336.0
1200,2,0,
1201,2,0,8356.0
1202,2,0,
1203,2,0,8428.0
1204,2,0,8445.0
1205,2,0,
1206,2,0,8426.0
1207,2,0,8465.0
1208,2,0,8547.0
1209,2,0,8529.0
1210,2,0,8429.0
1211,2,0,
1212,2,0,
1213,2,0,8354.0
1214,2,0,
1215,2,0,
1216,2,0,
1217,2,0,
1218,2,0,8434.0
1219,2,0,8400.0
1220,2,0,8564.0
1221,2,0,8526.0
1222,2,0,8401.0
1223,2,0,
1224,2,0,8456.0
1225,2,0,8379.0
1226,2,0,
1227,2,0,8579.0
1228,2,0,
1229,2,0,
1230,2,0,
1231,2,0,
1232,2,0,8409.0
1233,2,0,
1234,2,0,8248.0
1235,2,0,8234.0
1236,2,0,8441.0
1237,2,0,8434.0
1238,2,0,8551.0
1239,2,0,
1240,2,0,8415.0
1241,2,0,
1242,2,0,
1243,2,0,8521.0
1244,2,0,8334.0
1245,2,0,8421.0
1246,2,0,
1247,2,0,
1248,2,0,
1249,2,0,
1250,2,0,
1251,2,0,
1252,2,0,8438.0
1253,2,0,
1254,2,0,
1255,2,0,
1256,2,0,
1257,2,0,
1258,2,0,8249.0
1259,2,0,
1260,2,0,
1261,2,0,
1262,2,0,8489.0
1263,2,0,
1264,2,0,8433.0
1265,2,0,8437.0
1266,2,0,8410.0
1267,2,0,8489.0
1268,2,0,
1269,2,0,
1270,2,0,8225.0
1271,2,0,8350.0
1272,2,0,
1273,2,0,
1274,2,0,
1275,2,0,8434.0
1276,2,0,
1277,2,0,8427.0
1278,2,0,8365.0
1279,2,0,8314.0
1280,2,0,8455.0
1281,2,0,
1282,2,0,
1283,2,0,
1284,2,0,
1285,2,0,
1286,2,0,8453.0
1287,2,0,
1288,2,0,8424.0
1289,2,0,8473.0
1290,2,0,8475.0
1291,2,0,8598.0
1292,2,0,8484.0
1293,2,0,8499.0
1294,2,0,8482.0
1295,2,0,8509.0
1296,2,0,8459.0
1297,2,0,8326.0
1298,2,0,
1299,2,0,
1300,2,0,8439.0
1301,2,0,
1302,2,0,8473.0
1303,2,0,
1304,2,0,8325.0
1305,2,0,8297.0
1306,2,0,
1307,2,0,8440.0
1308,2,0,8459.0
1309,2,0,8450.0
1310,2,0,
1311,2,0,8495.0
1312,2,0,8463.0
1313,2,0,8497.0
1314,2,0,
1315,2,0,8370.0
1316,2,0,
1317,2,0,8342.0
1318,2,0,8448.0
1319,2,0,8532.0
1320,2,0,
1321,2,0,8276.0
1322,2,0,
1323,2,0,8493.0
1324,2,0,8330.0
1325,2,0,8348.0
1326,2,0,8395.0
1327,2,0,8392.0
1328,2,0,
1329,2,0,
1330,2,0,8371.0
1331,2,0,
1332,2,0,8425.0
1333,2,0,8449.0
1334,2,0,
1335,2,0,8337.0
1336,2,0,8423.0
1337,2,0,8498.0
1338,2,0,
1339,2,0,8481.0
1340,2,0,
1341,2,0,
1342,2,0,8367.0
1343,2,0,8427.0
1344,2,0,8291.0
1345,2,0,
1346,2,0,
1347,2,0,8293.0
1348,2,0,8384.0
1349,2,0,
1350,2,0,8383.0
1351,2,0,
1352,2,0,
1353,2,0,8356.0
1354,2,0,
1355,2,0,
1356,2,0,
1357,2,0,
1358,2,0,
1359,2,0,
1360,2,0,
1361,2,0,8459.0
1362,2,0,
1363,2,0,
1364,2,0,8433.0
1365,2,0,
1366,2,0,8418.0
1367,2,0,
1368,2,0,8553.0
1369,2,0,8556.0
1370,2,0,
1371,2,0,8492.0
1372,2,0,8375.0
1373,2,0,
1374,2,0,8439.0
1375,2,0,8430.0
1376,2,0,8484.0
1377,2,0,
1378,2,0,
1379,2,0,
1380,2,0,
1381,2,0,
1382,2,0,8378.0
1383,2,0,8334.0
1384,2,0,8448.0
1385,2,0,
1386,2,0,8623.0
1387,2,0,8524.0
1388,2,0,8568.0
1389,2,0,
1390,2,0,8369.0
1391,2,0,8472.0
1392,2,0,
1393,2,0,
1394,2,0,
1395,2,0,
1396,2,0,8202.0
1397,2,0,8250.0
1398,2,0,
1399,2,0,
1400,2,0,8383.0
1401,2,0,8388.0
1402,2,0,
1403,2,0,8278.0
1404,2,0,
1405,2,0,8409.0
1406,2,0,8499.0
1407,2,0,8412.0
1408,2,0,
1409,2,0,
1410,2,0,
1411,2,0,8456.0
1412,2,0,8384.0
1413,2,0,8404.0
1414,2,0,8322.0
1415,2,0,
1416,2,0,8365.0
1417,2,0,8393.0
1418,2,0,
1419,2,0,8363.0
1420,2,0,
1421,2,0,
1422,2,0,8352.0
1423,2,0,8430.0
1424,2,0,8455.0
1425,2,0,
1426,2,0,
1427,2,0,
1428,2,0,
1429,2,0,8379.0
1430,2,0,
1431,2,0,
1432,2,0,8395.0
1433,2,0,
1434,2,0,8507.0
1435,2,0,8548.0
1436,2,0,8578.0
1437,2,0,8554.0
1438,2,0,8380.0
1439,2,0,
1440,2,0,
1441,2,0,
1442,2,0,8423.0
1443,2,0,
1444,2,0,8403.0
1445,2,0,8496.0
1446,2,0,
1447,2,0,
1448,2,0,
1449,2,0,8402.0
1450,2,0,8453.0
1451,2,0,8415.0
1452,2,0,
1453,2,0,8366.0
1454,2,0,8463.0
1455,2,0,
1456,2,0,
1457,2,0,
1458,2,0,
1459,2,0,8445.0
1460,2,0,8476.0
1461,2,0,8411.0
1462,2,0,
1463,2,0,
1464,2,0,8495.0
1465,2,0,
1466,2,0,
1467,2,0,8408.0
1468,2,0,
1469,2,0,
1470,2,0,8436.0
1471,2,0,
1472,2,0,8439.0
1473,2,0,8460.0
1474,2,0,
1475,2,0,
1476,2,0,
1477,2,0,
1478,2,0,
1479,2,0,
1480,2,0,8459.0
1481,2,0,8498.0
1482,2,0,8373.0
1483,2,0,8384.0
1484,2,0,
1485,2,0,
1486,2,0,
1487,2,0,8342.0
